cells,taxagroup,T2Mexp
66003,mammals,0
66003,reptiles,0
66004,birds,0
66004,mammals,0
66004,reptiles,0
66005,birds,0
66005,mammals,0
66005,reptiles,0
66006,birds,0
66006,mammals,0
66006,reptiles,0
66007,birds,0
66007,mammals,0
66007,reptiles,0
66008,birds,0
66008,mammals,0
66008,reptiles,0
66009,birds,0
66009,mammals,0
66009,reptiles,0
66010,birds,0
66010,mammals,0
66010,reptiles,0
66011,birds,0
66011,mammals,0
66011,reptiles,0
66012,birds,0
66012,mammals,0
66012,reptiles,0
66013,birds,0
66013,mammals,0
66013,reptiles,0
66014,birds,0
66014,mammals,0
66014,reptiles,0
66015,birds,0
66015,mammals,0
66015,reptiles,0
66016,birds,0
66016,mammals,0
66016,reptiles,0
66017,birds,0
66017,mammals,0
66017,reptiles,0
66018,birds,0
66018,mammals,0
66018,reptiles,0
66019,birds,0
66019,mammals,0
66019,reptiles,0
66020,birds,0
66020,mammals,0
66020,reptiles,0
66021,birds,0
66021,mammals,0
66021,reptiles,0
66022,birds,0
66022,mammals,0
66022,reptiles,0
66023,birds,0
66023,mammals,0
66023,reptiles,0
66024,birds,0
66024,mammals,0
66024,reptiles,0
66025,birds,0
66025,mammals,0
66025,reptiles,0
66026,birds,0
66026,mammals,0
66026,reptiles,0
66027,birds,0
66027,mammals,0
66027,reptiles,0
66028,birds,0
66028,mammals,0
66028,reptiles,0
66029,birds,0
66029,mammals,0
66029,reptiles,0
66030,birds,0
66030,mammals,0
66030,reptiles,0
66031,birds,0
66031,mammals,0
66031,reptiles,0
66032,birds,0
66032,mammals,0
66032,reptiles,0
66033,birds,0
66033,mammals,0
66033,reptiles,0
66034,birds,0
66034,mammals,0
66034,reptiles,0
66035,birds,0
66035,mammals,0
66035,reptiles,0
66036,birds,0
66036,mammals,0
66036,reptiles,0
66037,birds,0
66037,mammals,0
66037,reptiles,0
66038,birds,0
66038,mammals,0
66038,reptiles,0
66039,amphibians,0
66039,birds,0
66039,mammals,0
66039,reptiles,0
66040,amphibians,0
66040,birds,0
66040,mammals,0
66040,reptiles,0
66041,amphibians,0
66041,birds,0
66041,mammals,0
66041,reptiles,0
66042,amphibians,0
66042,birds,0
66042,mammals,0
66042,reptiles,0
66043,amphibians,0
66043,birds,0
66043,mammals,0
66043,reptiles,0
66044,amphibians,0
66044,birds,0
66044,mammals,0
66044,reptiles,0
66045,amphibians,0
66045,birds,0
66045,mammals,0
66045,reptiles,0
66046,amphibians,0
66046,birds,0
66046,mammals,0
66046,reptiles,0
66047,birds,0
66047,mammals,0
66047,reptiles,0
66048,birds,0
66048,mammals,0
66048,reptiles,0
66049,birds,0
66049,mammals,0
66049,reptiles,0
66050,birds,0
66050,mammals,0
66050,reptiles,0
66051,birds,0
66051,mammals,0
66051,reptiles,0
66052,birds,0
66052,mammals,0
66052,reptiles,0
66053,birds,0
66053,mammals,0
66053,reptiles,0
66054,birds,0
66054,mammals,0
66054,reptiles,0
66055,birds,0
66055,mammals,0
66055,reptiles,0
66056,birds,0
66056,mammals,0
66056,reptiles,0
66057,birds,0
66057,mammals,0
66057,reptiles,0
66058,birds,0
66058,mammals,0
66058,reptiles,0
66059,birds,0
66059,mammals,0
66059,reptiles,0
66060,birds,0
66060,mammals,0
66060,reptiles,0
66061,birds,0
66061,mammals,0
66061,reptiles,0
66062,birds,0
66062,mammals,0
66062,reptiles,0
66063,birds,0
66063,mammals,0
66063,reptiles,0
66064,birds,0
66064,mammals,0
66064,reptiles,0
66065,birds,0
66065,mammals,0
66065,reptiles,0
66066,birds,0
66066,mammals,0
66066,reptiles,0
66067,birds,0
66067,mammals,0
66067,reptiles,0
66068,birds,0
66068,mammals,0
66068,reptiles,0
66069,birds,0
66069,mammals,0
66069,reptiles,0
66070,birds,0
66070,mammals,0
66070,reptiles,0
66071,birds,0
66071,mammals,1
66071,reptiles,0
66072,birds,0
66072,mammals,0
66072,reptiles,0
66073,birds,0
66073,mammals,0
66073,reptiles,0
66074,birds,0
66074,mammals,0
66074,reptiles,0
66075,birds,0
66075,mammals,0
66075,reptiles,0
66076,birds,0
66076,mammals,0
66076,reptiles,0
66077,birds,0
66077,mammals,0
66077,reptiles,0
66078,birds,0
66078,mammals,0
66078,reptiles,0
66079,birds,0
66079,mammals,0
66079,reptiles,0
66080,birds,0
66080,mammals,0
66080,reptiles,0
66081,birds,0
66081,mammals,0
66081,reptiles,0
66082,birds,0
66082,mammals,0
66082,reptiles,0
66083,amphibians,0
66083,birds,0
66083,mammals,0
66083,reptiles,0
66084,amphibians,0
66084,birds,0
66084,mammals,1
66084,reptiles,0
66085,amphibians,0
66085,birds,0
66085,mammals,0
66085,reptiles,0
66086,amphibians,0
66086,birds,0
66086,mammals,0
66086,reptiles,0
66087,amphibians,0
66087,birds,0
66087,mammals,0
66087,reptiles,0
66088,amphibians,0
66088,birds,0
66088,mammals,0
66088,reptiles,0
66089,amphibians,0
66089,birds,0
66089,mammals,0
66089,reptiles,0
66090,amphibians,0
66090,birds,0
66090,mammals,0
66090,reptiles,0
66091,amphibians,0
66091,birds,0
66091,mammals,0
66091,reptiles,0
66092,amphibians,0
66092,birds,0
66092,mammals,0
66092,reptiles,0
66093,amphibians,0
66093,birds,0
66093,mammals,0
66093,reptiles,0
66094,amphibians,0
66094,birds,0
66094,mammals,0
66094,reptiles,0
66095,amphibians,0
66095,birds,0
66095,mammals,0
66095,reptiles,0
66096,amphibians,0
66096,birds,0
66096,mammals,0
66096,reptiles,0
66097,amphibians,0
66097,birds,0
66097,mammals,0
66097,reptiles,0
66098,amphibians,0
66098,birds,0
66098,mammals,0
66098,reptiles,0
66099,amphibians,0
66099,birds,0
66099,mammals,0
66099,reptiles,0
66100,amphibians,0
66100,birds,0
66100,mammals,0
66100,reptiles,0
66101,amphibians,0
66101,birds,0
66101,mammals,0
66101,reptiles,0
66102,amphibians,0
66102,birds,0
66102,mammals,0
66102,reptiles,0
66103,amphibians,0
66103,birds,0
66103,mammals,0
66103,reptiles,0
66104,amphibians,0
66104,birds,0
66104,mammals,0
66104,reptiles,0
66105,amphibians,0
66105,birds,0
66105,mammals,0
66105,reptiles,0
66106,amphibians,0
66106,birds,0
66106,mammals,0
66106,reptiles,0
66107,amphibians,0
66107,birds,0
66107,mammals,0
66107,reptiles,0
66108,amphibians,0
66108,birds,0
66108,mammals,0
66108,reptiles,0
66109,amphibians,0
66109,birds,0
66109,mammals,0
66109,reptiles,0
66110,amphibians,0
66110,birds,0
66110,mammals,0
66110,reptiles,0
66111,amphibians,0
66111,birds,0
66111,mammals,0
66111,reptiles,0
66112,amphibians,0
66112,birds,0
66112,mammals,0
66112,reptiles,0
66113,amphibians,0
66113,birds,0
66113,mammals,0
66113,reptiles,0
66114,amphibians,0
66114,birds,0
66114,mammals,0
66114,reptiles,0
66115,amphibians,0
66115,birds,0
66115,mammals,0
66115,reptiles,0
66116,amphibians,0
66116,birds,0
66116,mammals,0
66116,reptiles,0
66117,amphibians,0
66117,birds,0
66117,mammals,0
66117,reptiles,0
66118,amphibians,0
66118,birds,0
66118,mammals,0
66118,reptiles,0
66119,amphibians,0
66119,birds,0
66119,mammals,0
66119,reptiles,0
66120,amphibians,0
66120,birds,0
66120,mammals,0
66120,reptiles,0
66121,amphibians,0
66121,birds,0
66121,mammals,0
66121,reptiles,0
66122,amphibians,0
66122,birds,0
66122,mammals,0
66122,reptiles,0
66123,amphibians,0
66123,birds,0
66123,mammals,0
66123,reptiles,0
66124,amphibians,0
66124,birds,0
66124,mammals,0
66124,reptiles,0
66125,amphibians,0
66125,birds,0
66125,mammals,0
66125,reptiles,0
66126,amphibians,0
66126,birds,0
66126,mammals,0
66126,reptiles,0
66127,amphibians,0
66127,birds,0
66127,mammals,0
66127,reptiles,0
66128,amphibians,0
66128,birds,0
66128,mammals,0
66128,reptiles,0
66129,amphibians,0
66129,birds,0
66129,mammals,0
66129,reptiles,0
66130,amphibians,0
66130,birds,0
66130,mammals,0
66130,reptiles,0
66131,amphibians,0
66131,birds,0
66131,mammals,0
66131,reptiles,0
66132,amphibians,0
66132,birds,0
66132,mammals,0
66132,reptiles,0
66133,amphibians,0
66133,birds,0
66133,mammals,0
66133,reptiles,0
66134,amphibians,0
66134,birds,0
66134,mammals,0
66134,reptiles,0
66135,amphibians,0
66135,birds,0
66135,mammals,0
66135,reptiles,0
66136,amphibians,0
66136,birds,0
66136,mammals,0
66136,reptiles,0
66137,amphibians,0
66137,birds,0
66137,mammals,0
66137,reptiles,0
66138,amphibians,0
66138,birds,0
66138,mammals,0
66138,reptiles,0
66139,amphibians,0
66139,birds,0
66139,mammals,0
66139,reptiles,0
66140,amphibians,0
66140,birds,0
66140,mammals,0
66140,reptiles,0
66141,amphibians,0
66141,birds,0
66141,mammals,0
66141,reptiles,0
66142,amphibians,0
66142,birds,0
66142,mammals,0
66142,reptiles,0
66143,amphibians,0
66143,birds,0
66143,mammals,0
66143,reptiles,0
66144,amphibians,0
66144,birds,0
66144,mammals,0
66144,reptiles,0
66145,amphibians,0
66145,birds,0
66145,mammals,0
66145,reptiles,0
66146,amphibians,0
66146,birds,0
66146,mammals,0
66146,reptiles,0
66147,amphibians,0
66147,birds,0
66147,mammals,0
66147,reptiles,0
66148,amphibians,0
66148,birds,0
66148,mammals,0
66148,reptiles,0
66149,amphibians,0
66149,birds,0
66149,mammals,0
66149,reptiles,0
66150,amphibians,0
66150,birds,0
66150,mammals,0
66150,reptiles,0
66151,amphibians,0
66151,birds,0
66151,mammals,0
66151,reptiles,0
66152,amphibians,0
66152,birds,0
66152,mammals,0
66152,reptiles,0
66164,amphibians,0
66164,birds,0
66164,mammals,1
66164,reptiles,0
66165,amphibians,0
66165,birds,0
66165,mammals,0
66165,reptiles,0
66166,amphibians,0
66166,birds,0
66166,mammals,0
66166,reptiles,0
66167,amphibians,0
66167,birds,0
66167,mammals,0
66167,reptiles,0
66171,amphibians,0
66171,birds,0
66171,mammals,0
66171,reptiles,0
66353,amphibians,0
66353,birds,0
66353,mammals,0
66353,reptiles,0
66354,amphibians,0
66354,birds,0
66354,mammals,0
66354,reptiles,0
66355,amphibians,0
66355,birds,0
66355,mammals,0
66355,reptiles,0
66356,amphibians,0
66356,birds,0
66356,mammals,0
66356,reptiles,0
66357,amphibians,0
66357,birds,0
66357,mammals,0
66357,reptiles,0
66358,amphibians,0
66358,birds,0
66358,mammals,0
66358,reptiles,0
66359,amphibians,0
66359,birds,0
66359,mammals,0
66359,reptiles,0
66360,amphibians,0
66360,birds,0
66360,mammals,0
66360,reptiles,0
66361,amphibians,0
66361,birds,0
66361,mammals,0
66361,reptiles,0
66362,amphibians,0
66362,birds,0
66362,mammals,0
66362,reptiles,0
66363,amphibians,0
66363,birds,0
66363,mammals,0
66363,reptiles,0
66364,amphibians,0
66364,birds,0
66364,mammals,0
66364,reptiles,0
66365,amphibians,0
66365,birds,0
66365,mammals,0
66365,reptiles,0
66366,amphibians,0
66366,birds,0
66366,mammals,0
66366,reptiles,0
66367,amphibians,0
66367,birds,0
66367,mammals,0
66367,reptiles,0
66368,amphibians,0
66368,birds,0
66368,mammals,0
66368,reptiles,0
66369,amphibians,0
66369,birds,0
66369,mammals,0
66369,reptiles,0
66370,amphibians,0
66370,birds,0
66370,mammals,0
66370,reptiles,0
66371,amphibians,0
66371,birds,0
66371,mammals,0
66371,reptiles,0
66372,amphibians,0
66372,birds,0
66372,mammals,0
66372,reptiles,0
66373,amphibians,0
66373,birds,0
66373,mammals,0
66373,reptiles,0
66374,amphibians,0
66374,birds,0
66374,mammals,0
66374,reptiles,0
66375,amphibians,0
66375,birds,0
66375,mammals,0
66375,reptiles,0
66376,amphibians,0
66376,birds,0
66376,mammals,0
66376,reptiles,0
66377,amphibians,0
66377,birds,0
66377,mammals,0
66377,reptiles,0
66378,amphibians,0
66378,birds,0
66378,mammals,0
66378,reptiles,0
66379,amphibians,0
66379,birds,0
66379,mammals,0
66379,reptiles,0
66380,amphibians,0
66380,birds,0
66380,mammals,0
66380,reptiles,0
66381,amphibians,0
66381,birds,0
66381,mammals,0
66381,reptiles,0
66382,amphibians,0
66382,birds,0
66382,mammals,0
66382,reptiles,0
66383,amphibians,0
66383,birds,0
66383,mammals,0
66383,reptiles,0
66384,amphibians,0
66384,birds,0
66384,mammals,0
66384,reptiles,0
66385,amphibians,0
66385,birds,0
66385,mammals,0
66385,reptiles,0
66386,amphibians,0
66386,birds,0
66386,mammals,0
66386,reptiles,0
66387,amphibians,0
66387,birds,0
66387,mammals,0
66387,reptiles,0
66388,amphibians,0
66388,birds,0
66388,mammals,0
66388,reptiles,0
66389,amphibians,0
66389,birds,0
66389,mammals,0
66389,reptiles,0
66390,amphibians,0
66390,birds,0
66390,mammals,0
66390,reptiles,0
66391,amphibians,0
66391,birds,0
66391,mammals,0
66391,reptiles,0
66392,amphibians,0
66392,birds,0
66392,mammals,0
66392,reptiles,0
66393,amphibians,0
66393,birds,0
66393,mammals,0
66393,reptiles,0
66394,amphibians,0
66394,birds,0
66394,mammals,0
66394,reptiles,0
66395,amphibians,0
66395,birds,0
66395,mammals,0
66395,reptiles,0
66396,amphibians,0
66396,birds,0
66396,mammals,0
66396,reptiles,0
66397,amphibians,0
66397,birds,0
66397,mammals,0
66397,reptiles,0
66398,amphibians,0
66398,birds,0
66398,mammals,0
66398,reptiles,0
66399,amphibians,0
66399,birds,0
66399,mammals,0
66399,reptiles,0
66400,amphibians,0
66400,birds,0
66400,mammals,0
66400,reptiles,0
66401,amphibians,0
66401,birds,0
66401,mammals,0
66401,reptiles,0
66402,amphibians,0
66402,birds,0
66402,mammals,0
66402,reptiles,0
66403,amphibians,0
66403,birds,0
66403,mammals,0
66403,reptiles,0
66404,amphibians,0
66404,birds,0
66404,mammals,0
66404,reptiles,0
66405,amphibians,0
66405,birds,0
66405,mammals,0
66405,reptiles,0
66406,amphibians,0
66406,birds,0
66406,mammals,0
66406,reptiles,0
66407,amphibians,0
66407,birds,0
66407,mammals,0
66407,reptiles,0
66408,amphibians,0
66408,birds,0
66408,mammals,0
66408,reptiles,0
66409,amphibians,0
66409,birds,0
66409,mammals,0
66409,reptiles,0
66410,amphibians,0
66410,birds,0
66410,mammals,0
66410,reptiles,0
66411,amphibians,0
66411,birds,0
66411,mammals,0
66411,reptiles,0
66412,amphibians,0
66412,birds,0
66412,mammals,0
66412,reptiles,0
66413,amphibians,0
66413,birds,0
66413,mammals,0
66413,reptiles,0
66414,amphibians,0
66414,birds,0
66414,mammals,0
66414,reptiles,0
66415,amphibians,0
66415,birds,0
66415,mammals,0
66415,reptiles,0
66416,amphibians,0
66416,birds,0
66416,mammals,0
66416,reptiles,0
66417,amphibians,0
66417,birds,0
66417,mammals,0
66417,reptiles,0
66418,amphibians,0
66418,birds,0
66418,mammals,0
66418,reptiles,0
66419,amphibians,0
66419,birds,0
66419,mammals,0
66419,reptiles,0
66420,amphibians,0
66420,birds,0
66420,mammals,0
66420,reptiles,0
66421,amphibians,0
66421,birds,0
66421,mammals,0
66421,reptiles,0
66422,amphibians,0
66422,birds,0
66422,mammals,0
66422,reptiles,0
66423,amphibians,0
66423,birds,0
66423,mammals,0
66423,reptiles,0
66424,amphibians,0
66424,birds,0
66424,mammals,0
66424,reptiles,0
66425,amphibians,0
66425,birds,0
66425,mammals,0
66425,reptiles,0
66426,mammals,0
66427,amphibians,0
66427,birds,0
66427,mammals,0
66427,reptiles,0
66428,amphibians,0
66428,birds,0
66428,mammals,0
66428,reptiles,0
66429,amphibians,0
66429,birds,0
66429,mammals,0
66429,reptiles,0
66430,amphibians,0
66430,birds,0
66430,mammals,0
66430,reptiles,0
66431,amphibians,0
66431,birds,0
66431,mammals,0
66431,reptiles,0
66432,amphibians,0
66432,birds,0
66432,mammals,0
66432,reptiles,0
66433,amphibians,0
66433,birds,0
66433,mammals,0
66433,reptiles,0
66434,amphibians,0
66434,birds,0
66434,mammals,0
66434,reptiles,0
66435,amphibians,0
66435,birds,0
66435,mammals,0
66435,reptiles,0
66436,mammals,0
66437,amphibians,0
66437,birds,0
66437,mammals,0
66437,reptiles,0
66438,amphibians,0
66438,birds,0
66438,mammals,0
66438,reptiles,0
66439,amphibians,0
66439,birds,0
66439,mammals,0
66439,reptiles,0
66440,amphibians,0
66440,birds,0
66440,mammals,0
66440,reptiles,0
66441,amphibians,0
66441,birds,0
66441,mammals,0
66441,reptiles,0
66442,amphibians,0
66442,birds,0
66442,mammals,0
66442,reptiles,0
66443,amphibians,0
66443,birds,0
66443,mammals,0
66443,reptiles,0
66444,amphibians,0
66444,birds,0
66444,mammals,0
66444,reptiles,0
66445,amphibians,0
66445,birds,0
66445,mammals,1
66445,reptiles,0
66446,amphibians,0
66446,birds,0
66446,mammals,0
66446,reptiles,0
66447,amphibians,0
66447,birds,0
66447,mammals,0
66447,reptiles,0
66448,amphibians,0
66448,birds,0
66448,mammals,0
66448,reptiles,0
66449,amphibians,0
66449,birds,0
66449,mammals,0
66449,reptiles,0
66450,amphibians,0
66450,birds,0
66450,mammals,0
66450,reptiles,0
66451,amphibians,0
66451,birds,0
66451,mammals,0
66451,reptiles,0
66452,amphibians,0
66452,birds,0
66452,mammals,0
66452,reptiles,0
66453,amphibians,0
66453,birds,0
66453,mammals,0
66453,reptiles,0
66454,amphibians,0
66454,birds,0
66454,mammals,0
66454,reptiles,0
66455,amphibians,0
66455,birds,0
66455,mammals,0
66455,reptiles,0
66456,amphibians,0
66456,birds,0
66456,mammals,0
66456,reptiles,0
66457,amphibians,0
66457,birds,0
66457,mammals,0
66457,reptiles,0
66458,amphibians,0
66458,birds,0
66458,mammals,0
66458,reptiles,0
66459,amphibians,0
66459,birds,0
66459,mammals,0
66459,reptiles,0
66460,amphibians,0
66460,birds,0
66460,mammals,0
66460,reptiles,0
66469,amphibians,0
66469,birds,0
66469,mammals,0
66469,reptiles,0
66470,amphibians,0
66470,birds,0
66470,mammals,0
66470,reptiles,0
66598,amphibians,0
66598,birds,0
66598,mammals,0
66598,reptiles,0
66599,amphibians,0
66599,birds,0
66599,mammals,0
66599,reptiles,0
66600,amphibians,0
66600,birds,0
66600,mammals,0
66600,reptiles,0
66601,amphibians,0
66601,birds,0
66601,mammals,0
66601,reptiles,0
66602,amphibians,0
66602,birds,0
66602,mammals,0
66602,reptiles,0
66603,amphibians,0
66603,birds,0
66603,mammals,0
66603,reptiles,0
66604,amphibians,0
66604,birds,0
66604,mammals,0
66604,reptiles,0
66605,amphibians,0
66605,birds,0
66605,mammals,0
66605,reptiles,0
66606,amphibians,0
66606,birds,0
66606,mammals,0
66606,reptiles,0
66607,amphibians,0
66607,birds,0
66607,mammals,0
66607,reptiles,0
66608,amphibians,0
66608,birds,0
66608,mammals,0
66608,reptiles,0
66609,amphibians,0
66609,birds,0
66609,mammals,0
66609,reptiles,0
66610,amphibians,0
66610,birds,0
66610,mammals,0
66610,reptiles,0
66611,amphibians,0
66611,birds,0
66611,mammals,0
66611,reptiles,0
66612,amphibians,0
66612,birds,0
66612,mammals,0
66612,reptiles,0
66613,amphibians,0
66613,birds,0
66613,mammals,0
66613,reptiles,0
66614,amphibians,0
66614,birds,0
66614,mammals,0
66614,reptiles,0
66615,amphibians,0
66615,birds,0
66615,mammals,0
66615,reptiles,0
66616,amphibians,0
66616,birds,0
66616,mammals,7
66616,reptiles,0
66622,amphibians,0
66622,birds,0
66622,mammals,0
66622,reptiles,0
66623,amphibians,0
66623,birds,0
66623,mammals,0
66623,reptiles,0
66624,amphibians,0
66624,birds,0
66624,mammals,0
66624,reptiles,0
66625,amphibians,0
66625,birds,0
66625,mammals,0
66625,reptiles,0
66626,amphibians,0
66626,birds,0
66626,mammals,0
66626,reptiles,0
66632,amphibians,0
66632,birds,0
66632,mammals,0
66632,reptiles,0
66633,amphibians,0
66633,birds,0
66633,mammals,0
66633,reptiles,0
66634,amphibians,0
66634,birds,0
66634,mammals,0
66634,reptiles,0
66635,amphibians,0
66635,birds,0
66635,mammals,0
66635,reptiles,0
66636,amphibians,0
66636,birds,0
66636,mammals,0
66636,reptiles,0
66637,amphibians,0
66637,birds,0
66637,mammals,0
66637,reptiles,0
66638,amphibians,0
66638,birds,0
66638,mammals,0
66638,reptiles,0
66639,amphibians,0
66639,birds,0
66639,mammals,0
66639,reptiles,0
66640,amphibians,0
66640,birds,0
66640,mammals,0
66640,reptiles,0
66641,amphibians,0
66641,birds,0
66641,mammals,0
66641,reptiles,0
66642,amphibians,0
66642,birds,0
66642,mammals,0
66642,reptiles,0
66643,amphibians,0
66643,birds,0
66643,mammals,0
66643,reptiles,0
66644,amphibians,0
66644,birds,0
66644,mammals,0
66644,reptiles,0
66645,amphibians,0
66645,birds,0
66645,mammals,0
66645,reptiles,0
66646,amphibians,0
66646,birds,0
66646,mammals,0
66646,reptiles,0
66647,amphibians,0
66647,birds,0
66647,mammals,0
66647,reptiles,0
66648,amphibians,0
66648,birds,0
66648,mammals,0
66648,reptiles,0
66649,amphibians,0
66649,birds,0
66649,mammals,0
66649,reptiles,0
66650,amphibians,0
66650,birds,0
66650,mammals,0
66650,reptiles,0
66651,amphibians,0
66651,birds,0
66651,mammals,0
66651,reptiles,0
66652,amphibians,0
66652,birds,0
66652,mammals,0
66652,reptiles,0
66653,amphibians,0
66653,birds,0
66653,mammals,0
66653,reptiles,0
66654,amphibians,0
66654,birds,0
66654,mammals,0
66654,reptiles,0
66655,amphibians,0
66655,birds,0
66655,mammals,0
66655,reptiles,0
66656,amphibians,0
66656,birds,0
66656,mammals,0
66656,reptiles,0
66657,amphibians,0
66657,birds,0
66657,mammals,0
66657,reptiles,0
66680,amphibians,0
66680,birds,0
66680,mammals,0
66680,reptiles,0
66681,amphibians,0
66681,birds,0
66681,mammals,0
66681,reptiles,0
66682,amphibians,0
66682,birds,0
66682,mammals,0
66682,reptiles,0
66683,amphibians,0
66683,birds,0
66683,mammals,0
66683,reptiles,0
66684,amphibians,0
66684,birds,0
66684,mammals,0
66684,reptiles,0
66685,amphibians,0
66685,birds,0
66685,mammals,0
66685,reptiles,0
66686,amphibians,0
66686,birds,0
66686,mammals,0
66686,reptiles,0
66687,amphibians,0
66687,birds,0
66687,mammals,0
66687,reptiles,0
66688,amphibians,0
66688,birds,0
66688,mammals,0
66688,reptiles,0
66689,amphibians,0
66689,birds,0
66689,mammals,0
66689,reptiles,0
66690,amphibians,0
66690,birds,0
66690,mammals,0
66690,reptiles,0
66691,amphibians,0
66691,birds,0
66691,mammals,0
66691,reptiles,0
66692,amphibians,0
66692,birds,0
66692,mammals,1
66692,reptiles,0
66693,amphibians,0
66693,birds,0
